dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
wilt,rf,sigmoid,cost_tuned_threshold,,0.926923076923077,0.0,0.06952479338842975,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.01,0.8038461538461539,0.047417355371900824,0.10547520661157024,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.03,0.4615384615384615,0.00981404958677686,0.19979338842975208,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.05,0.19038461538461537,0.03574380165289256,0.12520661157024793,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.06999999999999999,0.0,0.06208677685950413,0.06508264462809918,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.09,0.0,0.08388429752066115,0.03202479338842975,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.11,0.0,0.10578512396694215,0.02582644628099174,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.13,0.0,0.12923553719008266,0.01962809917355372,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.15000000000000002,0.0,0.15454545454545454,0.011363636363636364,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.17,0.0,0.1714876033057851,0.010330578512396695,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.19,0.0,0.19617768595041324,0.009297520661157025,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.21000000000000002,0.0,0.21415289256198347,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.23,0.0,0.23181818181818184,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.25,0.0,0.2503099173553719,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.27,0.0,0.2705578512396694,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.29000000000000004,0.0,0.290599173553719,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.31,0.0,0.3102272727272727,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.33,0.0,0.32541322314049587,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.35000000000000003,0.0,0.3456611570247934,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.37,0.0,0.36601239669421487,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.39,0.0,0.3825413223140496,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.41000000000000003,0.0,0.40237603305785125,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.43,0.0,0.4201446280991735,0.005165289256198347,alpha_frontier
wilt,rf,sigmoid,marginal_cp,0.45,0.0,0.4395661157024794,0.004132231404958678,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.01,0.976923076923077,0.34927685950413223,0.019421487603305785,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.03,0.976923076923077,0.3229338842975206,0.03987603305785124,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.05,0.9576923076923076,0.04431818181818182,0.05971074380165289,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.06999999999999999,0.9423076923076923,0.04142561983471075,0.06012396694214876,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.09,0.9153846153846154,0.06167355371900827,0.04597107438016529,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.11,0.8961538461538462,0.08863636363636364,0.03543388429752066,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.13,0.8846153846153847,0.11291322314049586,0.029648760330578512,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.15000000000000002,0.8557692307692308,0.1421487603305785,0.020764462809917356,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.17,0.7980769230769231,0.16611570247933885,0.015392561983471076,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.19,0.7903846153846154,0.18873966942148762,0.013429752066115703,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.21000000000000002,0.7730769230769231,0.20609504132231407,0.012603305785123966,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.23,0.7461538461538462,0.22613636363636364,0.011776859504132231,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.25,0.725,0.24762396694214878,0.011260330578512397,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.27,0.6942307692307692,0.26931818181818185,0.01084710743801653,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.29000000000000004,0.6826923076923077,0.284297520661157,0.008264462809917356,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.31,0.6673076923076924,0.30516528925619835,0.007747933884297521,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.33,0.6461538461538462,0.32551652892561983,0.007231404958677687,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.35000000000000003,0.6211538461538462,0.34318181818181814,0.006818181818181818,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.37,0.6153846153846154,0.36229338842975206,0.006611570247933884,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.39,0.5942307692307692,0.38088842975206616,0.006404958677685951,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.41000000000000003,0.575,0.39783057851239667,0.005371900826446281,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.43,0.5634615384615385,0.41652892561983473,0.0052685950413223145,alpha_frontier
wilt,rf,sigmoid,mondrian_cp,0.45,0.5480769230769231,0.4347107438016529,0.004028925619834711,alpha_frontier
adult,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.2681134200020473,-0.1823830484184666,defer_cost
adult,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.2681134200020473,-0.04832633841744293,defer_cost
adult,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.2681134200020473,0.08573037158358073,defer_cost
adult,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.2681134200020473,0.35384379158562795,defer_cost
adult,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.21806735592179344,-0.1213123144641212,defer_cost
adult,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.21806735592179344,-0.012278636503224485,defer_cost
adult,ada,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.21806735592179344,0.09675504145767223,defer_cost
adult,ada,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.21806735592179344,0.31482239737946566,defer_cost
adult,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.21450506704882794,-0.11386016992527384,defer_cost
adult,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.21450506704882794,-0.006607636400859862,defer_cost
adult,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.21450506704882794,0.10064489712355411,defer_cost
adult,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.21450506704882794,0.31514996417238206,defer_cost
adult,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.20260006141877365,-0.12123042276589213,defer_cost
adult,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.20260006141877365,-0.01993039205650527,defer_cost
adult,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.20260006141877365,0.08136963865288156,defer_cost
adult,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.20260006141877365,0.2839697000716553,defer_cost
adult,et,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.16885044528610912,-0.08519807554509162,defer_cost
adult,et,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.16885044528610912,-0.0007728529020370553,defer_cost
adult,et,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.16885044528610912,0.0836523697410175,defer_cost
adult,et,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.16885044528610912,0.2525028150271266,defer_cost
adult,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.1700174019858737,-0.08562800696079435,defer_cost
adult,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.1700174019858737,-0.0006193059678575089,defer_cost
adult,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.1700174019858737,0.08438939502507933,defer_cost
adult,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.1700174019858737,0.25440679701095303,defer_cost
adult,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.17413245982188558,-0.09815743678984543,defer_cost
adult,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.17413245982188558,-0.01109120687890265,defer_cost
adult,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.17413245982188558,0.07597502303204014,defer_cost
adult,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.17413245982188558,0.2501074828539257,defer_cost
adult,gb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.1434742552973692,-0.0630975534855154,defer_cost
adult,gb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.1434742552973692,0.008639574163169208,defer_cost
adult,gb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.1434742552973692,0.08037670181185383,defer_cost
adult,gb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.1434742552973692,0.22385095710922304,defer_cost
adult,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.14674992322653294,-0.07351827208516735,defer_cost
adult,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.14674992322653294,-0.00014331047190091066,defer_cost
adult,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.14674992322653294,0.07323165114136555,defer_cost
adult,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.14674992322653294,0.21998157436789847,defer_cost
adult,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.359873067867745,-0.2625243115979118,defer_cost
adult,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.359873067867745,-0.08258777766403931,defer_cost
adult,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.359873067867745,0.09734875626983315,defer_cost
adult,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.359873067867745,0.457221824137578,defer_cost
adult,gnb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.3108608864776333,-0.22463916470467807,defer_cost
adult,gnb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.3108608864776333,-0.0692087214658614,defer_cost
adult,gnb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.3108608864776333,0.08622172177295526,defer_cost
adult,gnb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.3108608864776333,0.3970826082505886,defer_cost
adult,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.31113727095915655,-0.2305046575903368,defer_cost
adult,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.31113727095915655,-0.07493602211075852,defer_cost
adult,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.31113727095915655,0.08063261336881973,defer_cost
adult,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.31113727095915655,0.39176988432797627,defer_cost
adult,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.17811444364827517,-0.10451427986487871,defer_cost
adult,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.17811444364827517,-0.01545705804074112,defer_cost
adult,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.17811444364827517,0.07360016378339647,defer_cost
adult,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.17811444364827517,0.25171460743167157,defer_cost
adult,hgb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.1315794861295936,-0.048899580305046576,defer_cost
adult,hgb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.1315794861295936,0.01689016275975023,defer_cost
adult,hgb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.1315794861295936,0.08267990582454704,defer_cost
adult,hgb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.1315794861295936,0.21425939195414068,defer_cost
adult,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.13621660354181594,-0.05646432592895896,defer_cost
adult,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.13621660354181594,0.011643975841949022,defer_cost
adult,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.13621660354181594,0.079752277612857,defer_cost
adult,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.13621660354181594,0.21596888115467294,defer_cost
adult,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.3565871634763026,-0.2641621455624936,defer_cost
adult,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.3565871634763026,-0.0858685638243423,defer_cost
adult,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.3565871634763026,0.092425017913809,defer_cost
adult,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.3565871634763026,0.44901218139011156,defer_cost
adult,logreg,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.3145153035111065,-0.22555020984747673,defer_cost
adult,logreg,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.3145153035111065,-0.06829255809192344,defer_cost
adult,logreg,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.3145153035111065,0.08896509366362984,defer_cost
adult,logreg,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.3145153035111065,0.40348039717473644,defer_cost
adult,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.31490428907769474,-0.2271163885761081,defer_cost
adult,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.31490428907769474,-0.06966424403726071,defer_cost
adult,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.31490428907769474,0.08778790050158666,defer_cost
adult,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.31490428907769474,0.4026921895792814,defer_cost
adult,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.19114546012897943,-0.1150066537004811,defer_cost
adult,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.19114546012897943,-0.019433923635991397,defer_cost
adult,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.19114546012897943,0.07613880642849831,defer_cost
adult,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.19114546012897943,0.2672842665574778,defer_cost
adult,rf,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.16427474664755862,-0.08163578667212612,defer_cost
adult,rf,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.16427474664755862,0.0005015866516531883,defer_cost
adult,rf,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.16427474664755862,0.0826389599754325,defer_cost
adult,rf,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.16427474664755862,0.24691370662299109,defer_cost
adult,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.166178728631385,-0.08610912068789027,defer_cost
adult,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.166178728631385,-0.0030197563721977684,defer_cost
adult,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.166178728631385,0.08006960794349473,defer_cost
adult,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.166178728631385,0.2462483365748797,defer_cost
aps_failure,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.0505328947368421,-0.007907894736842105,defer_cost
aps_failure,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.0505328947368421,0.017358552631578948,defer_cost
aps_failure,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.0505328947368421,0.042625,defer_cost
aps_failure,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.0505328947368421,0.0931578947368421,defer_cost
aps_failure,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.07146052631578947,-0.01573026315789474,defer_cost
aps_failure,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.07146052631578947,0.019999999999999997,defer_cost
aps_failure,ada,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.07146052631578947,0.055730263157894734,defer_cost
aps_failure,ada,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.07146052631578947,0.12719078947368423,defer_cost
aps_failure,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.06961842105263158,-0.015592105263157893,defer_cost
aps_failure,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.06961842105263158,0.01921710526315789,defer_cost
aps_failure,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.06961842105263158,0.05402631578947368,defer_cost
aps_failure,ada,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.06961842105263158,0.12364473684210528,defer_cost
aps_failure,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.04581578947368421,-0.012210526315789474,defer_cost
aps_failure,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.04581578947368421,0.01069736842105263,defer_cost
aps_failure,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.04581578947368421,0.033605263157894735,defer_cost
aps_failure,et,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.04581578947368421,0.07942105263157895,defer_cost
aps_failure,et,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.08726973684210526,-0.015151315789473685,defer_cost
aps_failure,et,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.08726973684210526,0.028483552631578944,defer_cost
aps_failure,et,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.08726973684210526,0.07211842105263158,defer_cost
aps_failure,et,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.08726973684210526,0.15938815789473687,defer_cost
aps_failure,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.08559210526315789,-0.016427631578947367,defer_cost
aps_failure,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.08559210526315789,0.026368421052631576,defer_cost
aps_failure,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.08559210526315789,0.06916447368421053,defer_cost
aps_failure,et,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.08559210526315789,0.15475657894736844,defer_cost
aps_failure,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.05132236842105263,-0.010078947368421054,defer_cost
aps_failure,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.05132236842105263,0.01558223684210526,defer_cost
aps_failure,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.05132236842105263,0.04124342105263158,defer_cost
aps_failure,gb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.05132236842105263,0.09256578947368421,defer_cost
aps_failure,gb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.07833552631578948,-0.01651315789473684,defer_cost
aps_failure,gb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.07833552631578948,0.022654605263157896,defer_cost
aps_failure,gb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.07833552631578948,0.06182236842105263,defer_cost
aps_failure,gb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.07833552631578948,0.14015789473684212,defer_cost
aps_failure,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.08022368421052632,-0.016230263157894734,defer_cost
aps_failure,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.08022368421052632,0.02388157894736842,defer_cost
aps_failure,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.08022368421052632,0.06399342105263159,defer_cost
aps_failure,gb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.08022368421052632,0.1442171052631579,defer_cost
aps_failure,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.3824407894736842,-0.009914473684210525,defer_cost
aps_failure,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.3824407894736842,0.18130592105263157,defer_cost
aps_failure,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.3824407894736842,0.3725263157894737,defer_cost
aps_failure,gnb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.3824407894736842,0.7549671052631579,defer_cost
aps_failure,gnb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.1918421052631579,-0.005427631578947369,defer_cost
aps_failure,gnb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.1918421052631579,0.09049342105263158,defer_cost
aps_failure,gnb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.1918421052631579,0.18641447368421052,defer_cost
aps_failure,gnb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.1918421052631579,0.3782565789473684,defer_cost
aps_failure,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.1931578947368421,-0.0058289473684210525,defer_cost
aps_failure,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.1931578947368421,0.09075,defer_cost
aps_failure,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.1931578947368421,0.18732894736842104,defer_cost
aps_failure,gnb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.1931578947368421,0.3804868421052631,defer_cost
aps_failure,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.05558552631578947,-0.012480263157894737,defer_cost
aps_failure,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.05558552631578947,0.015312500000000001,defer_cost
aps_failure,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.05558552631578947,0.043105263157894744,defer_cost
aps_failure,hgb,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.05558552631578947,0.09869078947368422,defer_cost
aps_failure,hgb,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.0877171052631579,-0.015611842105263157,defer_cost
aps_failure,hgb,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.0877171052631579,0.028246710526315787,defer_cost
aps_failure,hgb,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.0877171052631579,0.07210526315789474,defer_cost
aps_failure,hgb,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.0877171052631579,0.15982236842105263,defer_cost
aps_failure,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.08781578947368421,-0.01670394736842105,defer_cost
aps_failure,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.08781578947368421,0.027203947368421057,defer_cost
aps_failure,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.08781578947368421,0.07111184210526317,defer_cost
aps_failure,hgb,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.08781578947368421,0.15892763157894738,defer_cost
aps_failure,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.030394736842105263,0.009513157894736843,defer_cost
aps_failure,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.030394736842105263,0.024710526315789474,defer_cost
aps_failure,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.030394736842105263,0.0399078947368421,defer_cost
aps_failure,logreg,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.030394736842105263,0.07030263157894737,defer_cost
aps_failure,logreg,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.07143421052631578,-0.004046052631578948,defer_cost
aps_failure,logreg,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.07143421052631578,0.03167105263157895,defer_cost
aps_failure,logreg,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.07143421052631578,0.06738815789473684,defer_cost
aps_failure,logreg,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.07143421052631578,0.13882236842105264,defer_cost
aps_failure,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.06616447368421052,0.0009078947368421051,defer_cost
aps_failure,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.06616447368421052,0.03399013157894737,defer_cost
aps_failure,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.06616447368421052,0.06707236842105264,defer_cost
aps_failure,logreg,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.06616447368421052,0.13323684210526315,defer_cost
aps_failure,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.04356578947368421,-0.01098684210526316,defer_cost
aps_failure,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.04356578947368421,0.010796052631578948,defer_cost
aps_failure,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.04356578947368421,0.032578947368421055,defer_cost
aps_failure,rf,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.04356578947368421,0.07614473684210528,defer_cost
aps_failure,rf,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.0875592105263158,-0.014782894736842106,defer_cost
aps_failure,rf,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.0875592105263158,0.028996710526315788,defer_cost
aps_failure,rf,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.0875592105263158,0.07277631578947369,defer_cost
aps_failure,rf,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.0875592105263158,0.16033552631578946,defer_cost
aps_failure,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.08792763157894737,-0.016210526315789474,defer_cost
aps_failure,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.08792763157894737,0.02775328947368421,defer_cost
aps_failure,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.08792763157894737,0.0717171052631579,defer_cost
aps_failure,rf,sigmoid,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.08792763157894737,0.15964473684210528,defer_cost
bank_marketing,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.21915293597257546,-0.18141103616056617,defer_cost
bank_marketing,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.21915293597257546,-0.07183456817427844,defer_cost
bank_marketing,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.21915293597257546,0.03774189981200929,defer_cost
bank_marketing,ada,isotonic,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.21915293597257546,0.2568948357845847,defer_cost
bank_marketing,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.0,,0.18534778281543737,-0.1596262302333296,defer_cost
bank_marketing,ada,none,mondrian_cp_vs_cost_tuned_threshold,0.5,,0.18534778281543737,-0.06695233882561097,defer_cost
bank_marketing,ada,none,mondrian_cp_vs_cost_tuned_threshold,1.0,,0.18534778281543737,0.025721552582107704,defer_cost
bank_marketing,ada,none,mondrian_cp_vs_cost_tuned_threshold,2.0,,0.18534778281543737,0.21106933539754508,defer_cost
