dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
sick_numeric,hgb,none,mondrian_cp,0.39,0.6456521739130434,0.3870198675496689,0.0023841059602649007,alpha_frontier
sick_numeric,hgb,none,mondrian_cp,0.41000000000000003,0.6456521739130434,0.40635761589403974,0.0023841059602649007,alpha_frontier
sick_numeric,hgb,none,mondrian_cp,0.43,0.6152173913043478,0.42993377483443707,0.0017218543046357616,alpha_frontier
sick_numeric,hgb,none,mondrian_cp,0.45,0.6152173913043478,0.4499337748344371,0.0017218543046357616,alpha_frontier
sick_numeric,hgb,sigmoid,cost_tuned_threshold,,0.9086956521739131,0.0,0.07403973509933774,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.01,0.8760869565217391,0.06079470198675496,0.07549668874172186,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.03,0.6130434782608696,0.012980132450331125,0.1413245033112583,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.05,0.3391304347826087,0.03125827814569536,0.1352317880794702,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.06999999999999999,0.010869565217391304,0.05629139072847682,0.11655629139072847,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.09,0.0,0.08874172185430464,0.038410596026490065,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.11,0.0,0.10728476821192053,0.01986754966887417,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.13,0.0,0.12874172185430463,0.009271523178807948,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.15000000000000002,0.0,0.14701986754966886,0.003973509933774834,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.17,0.0,0.16966887417218543,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.19,0.0,0.19152317880794703,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.21000000000000002,0.0,0.21403973509933777,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.23,0.0,0.23019867549668876,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.25,0.0,0.25735099337748346,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.27,0.0,0.27933774834437086,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.29000000000000004,0.0,0.3006622516556291,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.31,0.0,0.3189403973509934,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.33,0.0,0.33774834437086093,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.35000000000000003,0.0,0.3621192052980132,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.37,0.0,0.37973509933774835,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.39,0.0,0.4058278145695365,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.41000000000000003,0.0,0.42688741721854306,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.43,0.0,0.44887417218543046,0.0026490066225165563,alpha_frontier
sick_numeric,hgb,sigmoid,marginal_cp,0.45,0.0,0.4683443708609271,0.0013245033112582781,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.01,0.9673913043478262,0.19933774834437085,0.027019867549668876,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.03,0.9673913043478262,0.1770860927152318,0.04013245033112582,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.05,0.9673913043478262,0.17589403973509934,0.044105960264900664,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.06999999999999999,0.9673913043478262,0.1728476821192053,0.04993377483443708,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.09,0.9282608695652174,0.06278145695364237,0.030596026490066226,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.11,0.9282608695652174,0.0809271523178808,0.03139072847682119,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.13,0.8760869565217391,0.12013245033112582,0.013907284768211922,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.15000000000000002,0.8760869565217391,0.14304635761589404,0.013907284768211922,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.17,0.8521739130434783,0.1618543046357616,0.011920529801324502,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.19,0.8521739130434783,0.1822516556291391,0.011920529801324502,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.21000000000000002,0.782608695652174,0.2133774834437086,0.008609271523178808,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.23,0.782608695652174,0.23178807947019867,0.008609271523178808,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.25,0.7478260869565216,0.2568211920529801,0.0060927152317880795,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.27,0.7478260869565216,0.27245033112582784,0.0060927152317880795,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.29000000000000004,0.7478260869565216,0.2901986754966887,0.0060927152317880795,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.31,0.7043478260869566,0.3188079470198676,0.005033112582781457,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.33,0.7043478260869566,0.3380132450331126,0.005033112582781457,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.35000000000000003,0.6586956521739131,0.3639735099337748,0.004370860927152318,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.37,0.6586956521739131,0.38503311258278144,0.004370860927152318,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.39,0.6369565217391304,0.40622516556291394,0.0038410596026490066,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.41000000000000003,0.6369565217391304,0.42238410596026493,0.0038410596026490066,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.43,0.5869565217391305,0.44317880794701986,0.0023841059602649007,alpha_frontier
sick_numeric,hgb,sigmoid,mondrian_cp,0.45,0.5869565217391305,0.4621192052980132,0.0023841059602649007,alpha_frontier
sick_numeric,logreg,isotonic,cost_tuned_threshold,,0.7695652173913043,0.0,0.20052980132450332,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.01,0.9260869565217391,0.5105960264900662,0.04556291390728477,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.03,0.6195652173913044,0.031125827814569535,0.2394701986754967,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.05,0.5608695652173913,0.012980132450331125,0.2572185430463576,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.06999999999999999,0.4391304347826087,0.023443708609271523,0.2443708609271523,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.09,0.15,0.06105960264900663,0.203046357615894,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.11,0.08043478260869566,0.07364238410596027,0.1790728476821192,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.13,0.041304347826086954,0.09788079470198677,0.14264900662251656,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.15000000000000002,0.041304347826086954,0.10264900662251655,0.13735099337748344,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.17,0.041304347826086954,0.12940397350993377,0.1042384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.19,0.041304347826086954,0.12940397350993377,0.1042384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.21000000000000002,0.041304347826086954,0.13629139072847682,0.09894039735099339,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.23,0.041304347826086954,0.14370860927152318,0.09496688741721855,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.25,0.041304347826086954,0.147682119205298,0.09496688741721855,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.27,0.041304347826086954,0.15774834437086094,0.09231788079470199,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.29000000000000004,0.041304347826086954,0.1580132450331126,0.09231788079470199,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.31,0.041304347826086954,0.1580132450331126,0.09231788079470199,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.33,0.041304347826086954,0.19589403973509936,0.08039735099337748,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.35000000000000003,0.041304347826086954,0.216158940397351,0.07642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.37,0.041304347826086954,0.216158940397351,0.07642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.39,0.041304347826086954,0.216158940397351,0.07642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.41000000000000003,0.041304347826086954,0.216158940397351,0.07642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.43,0.041304347826086954,0.216158940397351,0.07642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,marginal_cp,0.45,0.041304347826086954,0.25205298013245037,0.06980132450331125,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.01,0.9826086956521738,0.756158940397351,0.013509933774834438,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.03,0.9826086956521738,0.7116556291390729,0.03258278145695364,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.05,0.9826086956521738,0.6943046357615894,0.0447682119205298,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.06999999999999999,0.9826086956521738,0.6782781456953642,0.05748344370860927,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.09,0.9586956521739131,0.5064900662251656,0.08370860927152318,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.11,0.9586956521739131,0.4912582781456954,0.09682119205298013,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.13,0.9217391304347826,0.33827814569536424,0.11960264900662251,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.15000000000000002,0.9217391304347826,0.33827814569536424,0.11960264900662251,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.17,0.8521739130434783,0.18317880794701985,0.14649006622516555,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.19,0.8521739130434783,0.19059602649006624,0.14251655629139073,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.21000000000000002,0.8,0.16701986754966888,0.13642384105960265,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.23,0.8,0.17735099337748345,0.1337748344370861,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.25,0.7130434782608696,0.07576158940397351,0.13364238410596027,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.27,0.7130434782608696,0.08980132450331127,0.1309933774834437,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.29000000000000004,0.7130434782608696,0.11364238410596025,0.12172185430463575,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.31,0.6847826086956521,0.13801324503311257,0.11536423841059602,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.33,0.6847826086956521,0.13801324503311257,0.11536423841059602,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.35000000000000003,0.6326086956521739,0.15271523178807947,0.103841059602649,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.37,0.6326086956521739,0.15271523178807947,0.103841059602649,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.39,0.5847826086956521,0.16264900662251655,0.09682119205298013,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.41000000000000003,0.5847826086956521,0.1985430463576159,0.09019867549668874,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.43,0.5826086956521739,0.1986754966887417,0.09019867549668874,alpha_frontier
sick_numeric,logreg,isotonic,mondrian_cp,0.45,0.5826086956521739,0.1986754966887417,0.09019867549668874,alpha_frontier
sick_numeric,logreg,none,cost_tuned_threshold,,0.7695652173913043,0.0,0.1947019867549669,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.01,0.826086956521739,0.19218543046357617,0.10688741721854304,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.03,0.5304347826086956,0.025695364238410595,0.2903311258278146,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.05,0.3934782608695652,0.011655629139072848,0.3349668874172186,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.06999999999999999,0.23043478260869565,0.037483443708609274,0.2547019867549669,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.09,0.10434782608695652,0.07311258278145695,0.17112582781456953,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.11,0.05869565217391304,0.09456953642384106,0.12953642384105962,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.13,0.030434782608695653,0.12013245033112582,0.10529801324503311,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.15000000000000002,0.019565217391304346,0.14079470198675498,0.09192052980132451,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.17,0.008695652173913044,0.16119205298013245,0.08132450331125828,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.19,0.006521739130434782,0.18543046357615894,0.07456953642384105,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.21000000000000002,0.004347826086956522,0.21350993377483443,0.06635761589403974,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.23,0.0,0.2366887417218543,0.06105960264900663,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.25,0.0,0.2537748344370861,0.05695364238410596,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.27,0.0,0.27523178807947024,0.054304635761589407,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.29000000000000004,0.0,0.29668874172185433,0.04900662251655629,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.31,0.0,0.31668874172185435,0.04503311258278146,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.33,0.0,0.33271523178807944,0.04370860927152318,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.35000000000000003,0.0,0.3545695364238411,0.04105960264900662,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.37,0.0,0.3733774834437086,0.039735099337748346,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.39,0.0,0.39549668874172184,0.039735099337748346,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.41000000000000003,0.0,0.41443708609271523,0.03708609271523179,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.43,0.0,0.43258278145695367,0.029139072847682117,alpha_frontier
sick_numeric,logreg,none,marginal_cp,0.45,0.0,0.45443708609271527,0.02781456953642384,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.01,0.9586956521739131,0.5041059602649007,0.03298013245033113,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.03,0.9586956521739131,0.4663576158940398,0.0537748344370861,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.05,0.9586956521739131,0.4429139072847682,0.07099337748344371,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.06999999999999999,0.9586956521739131,0.41880794701986757,0.09178807947019868,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.09,0.8934782608695653,0.16119205298013245,0.13682119205298013,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.11,0.8934782608695653,0.15589403973509935,0.1447682119205298,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.13,0.826086956521739,0.11536423841059602,0.14304635761589404,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.15000000000000002,0.826086956521739,0.12,0.14662251655629138,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.17,0.8,0.10675496688741722,0.14264900662251656,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.19,0.8,0.11350993377483445,0.14649006622516555,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.21000000000000002,0.7130434782608696,0.17774834437086093,0.09748344370860927,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.23,0.7130434782608696,0.1989403973509934,0.09086092715231789,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.25,0.65,0.2329801324503311,0.07721854304635763,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.27,0.65,0.25006622516556287,0.07324503311258278,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.29000000000000004,0.65,0.26741721854304634,0.0719205298013245,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.31,0.6152173913043478,0.29443708609271524,0.06516556291390728,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.33,0.6152173913043478,0.3129801324503311,0.063841059602649,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.35000000000000003,0.5630434782608695,0.3430463576158941,0.05788079470198676,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.37,0.5630434782608695,0.3619867549668874,0.0552317880794702,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.39,0.5282608695652173,0.3851655629139073,0.044503311258278146,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.41000000000000003,0.5282608695652173,0.40211920529801326,0.04185430463576159,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.43,0.5195652173913043,0.4226490066225166,0.03960264900662252,alpha_frontier
sick_numeric,logreg,none,mondrian_cp,0.45,0.5195652173913043,0.44490066225165564,0.03562913907284768,alpha_frontier
sick_numeric,logreg,sigmoid,cost_tuned_threshold,,0.7565217391304347,0.0,0.20066225165562912,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.01,0.8630434782608696,0.23337748344370862,0.08344370860927153,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.03,0.5217391304347826,0.045430463576158944,0.291523178807947,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.05,0.3282608695652174,0.0223841059602649,0.40384105960264904,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.06999999999999999,0.017391304347826087,0.03298013245033112,0.3594701986754967,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.09,0.0,0.07271523178807947,0.1933774834437086,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.11,0.0,0.09814569536423841,0.1337748344370861,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.13,0.0,0.12198675496688742,0.11125827814569536,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.15000000000000002,0.0,0.1409271523178808,0.09403973509933775,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.17,0.0,0.1643708609271523,0.08211920529801324,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.19,0.0,0.18463576158940398,0.07152317880794702,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.21000000000000002,0.0,0.21523178807947022,0.06622516556291391,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.23,0.0,0.23403973509933773,0.06357615894039735,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.25,0.0,0.25443708609271526,0.060927152317880796,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.27,0.0,0.27311258278145695,0.058278145695364235,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.29000000000000004,0.0,0.2935099337748345,0.05298013245033113,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.31,0.0,0.3144370860927152,0.04900662251655629,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.33,0.0,0.3332450331125828,0.04370860927152319,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.35000000000000003,0.0,0.3576158940397351,0.04238410596026491,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.37,0.0,0.3743046357615894,0.04105960264900663,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.39,0.0,0.39933774834437086,0.03708609271523179,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.41000000000000003,0.0,0.4158940397350993,0.03443708609271524,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.43,0.0,0.43933774834437084,0.029139072847682117,alpha_frontier
sick_numeric,logreg,sigmoid,marginal_cp,0.45,0.0,0.4602649006622516,0.025165562913907286,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.01,0.9543478260869567,0.5165562913907285,0.034966887417218546,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.03,0.9543478260869567,0.4762913907284768,0.05695364238410596,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.05,0.9543478260869567,0.45112582781456956,0.07589403973509934,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.06999999999999999,0.9543478260869567,0.4308609271523179,0.09350993377483444,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.09,0.8869565217391304,0.1813245033112583,0.1347019867549669,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.11,0.8869565217391304,0.1724503311258278,0.14463576158940397,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.13,0.8630434782608696,0.12794701986754967,0.14370860927152318,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.15000000000000002,0.8630434782608696,0.12741721854304636,0.15682119205298012,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.17,0.8043478260869564,0.09377483443708609,0.14940397350993379,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.19,0.8043478260869564,0.10794701986754966,0.1509933774834437,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.21000000000000002,0.7391304347826086,0.1700662251655629,0.10556291390728476,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.23,0.7391304347826086,0.18741721854304635,0.10158940397350993,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.25,0.6630434782608695,0.2282119205298013,0.07894039735099337,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.27,0.6630434782608695,0.2471523178807947,0.07894039735099337,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.29000000000000004,0.6630434782608695,0.2658278145695364,0.07364238410596027,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.31,0.6108695652173913,0.2990728476821192,0.06675496688741722,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.33,0.6108695652173913,0.31668874172185435,0.06543046357615893,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.35000000000000003,0.5913043478260869,0.343841059602649,0.05655629139072847,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.37,0.5913043478260869,0.3603973509933775,0.05390728476821192,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.39,0.5413043478260869,0.3894039735099338,0.0447682119205298,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.41000000000000003,0.5413043478260869,0.40503311258278146,0.040794701986754965,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.43,0.5347826086956522,0.42463576158940397,0.037350993377483446,alpha_frontier
sick_numeric,logreg,sigmoid,mondrian_cp,0.45,0.5347826086956522,0.4439735099337748,0.037350993377483446,alpha_frontier
sick_numeric,rf,isotonic,cost_tuned_threshold,,0.9086956521739131,0.0,0.08569536423841059,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.01,0.923913043478261,0.09735099337748346,0.04701986754966887,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.03,0.6565217391304348,0.013774834437086093,0.14688741721854304,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.05,0.6152173913043478,0.026357615894039732,0.10966887417218543,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.06999999999999999,0.5543478260869564,0.057350993377483436,0.050993377483443715,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.09,0.5456521739130434,0.05788079470198676,0.050993377483443715,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.11,0.5456521739130434,0.05788079470198676,0.050993377483443715,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.13,0.5369565217391303,0.07509933774834437,0.04039735099337748,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.15000000000000002,0.5369565217391303,0.09019867549668874,0.035099337748344374,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.17,0.5369565217391303,0.09019867549668874,0.035099337748344374,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.19,0.5347826086956522,0.09748344370860926,0.03377483443708609,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.21000000000000002,0.5347826086956522,0.11033112582781457,0.02847682119205298,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.23,0.5347826086956522,0.13258278145695365,0.025827814569536423,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.25,0.5347826086956522,0.13258278145695365,0.025827814569536423,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.27,0.5347826086956522,0.1495364238410596,0.024503311258278145,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.29000000000000004,0.5347826086956522,0.14966887417218544,0.024503311258278145,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.31,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.33,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.35000000000000003,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.37,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.39,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.41000000000000003,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.43,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,marginal_cp,0.45,0.5347826086956522,0.17774834437086093,0.017880794701986755,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.01,0.9782608695652174,0.5366887417218543,0.0176158940397351,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.03,0.9782608695652174,0.5148344370860928,0.02993377483443709,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.05,0.9782608695652174,0.500794701986755,0.04092715231788079,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.06999999999999999,0.9782608695652174,0.4968211920529801,0.0456953642384106,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.09,0.95,0.1605298013245033,0.06132450331125827,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.11,0.95,0.16940397350993378,0.057350993377483436,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.13,0.8956521739130434,0.05470198675496689,0.05761589403973509,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.15000000000000002,0.8956521739130434,0.055364238410596026,0.061986754966887415,alpha_frontier
sick_numeric,rf,isotonic,mondrian_cp,0.17,0.8739130434782609,0.06596026490066226,0.052715231788079464,alpha_frontier
