dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi,break_even_defer_cost,case_note
credit_g,ada,isotonic,risk_controlled_rejector,10,0.93,0.9027081778630383,0.9572918221369618,0.9800000000000001,0.966031145756044,0.9939688542439562,0.8133333333333332,0.7326085425200283,0.8940581241466382,1.5630000000000002,1.4653796687842813,1.660620331215719,0.563,0.46537966878428105,0.6606203312157188,0.5740000000000001,0.3303373209628616,0.8176626790371385,0.7622890682318415,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,aps_cp,10,0.9200000000000002,0.9056118258435772,0.9343881741564231,0.9607142857142857,0.947473775485782,0.9739547959427894,0.825,0.7982168746695025,0.8517831253304974,1.6675,1.6317080052401534,1.7032919947598466,0.6675,0.6317080052401534,0.7032919947598466,0.5525,0.4681940479233194,0.6368059520766806,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,capacity_limited_mondrian,10,0.782,0.7673764208667417,0.7966235791332583,0.8778571428571429,0.8649160798748716,0.8907982058394142,0.5583333333333333,0.5115617845266306,0.6051048821400361,1.1,1.1,1.1,0.1,0.1,0.1,1.4105,1.2722273596597409,1.5487726403402593,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,class_conditional_rejector,10,0.959,0.9349151167742087,0.9830848832257912,0.9992857142857143,0.9978857142857144,1.0006857142857144,0.865,0.7859598664218652,0.9440401335781348,1.702,1.5807525278155823,1.8232474721844176,0.702,0.5807525278155824,0.8232474721844175,0.40549999999999997,0.1680223202067192,0.6429776797932807,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,class_weighted_threshold,10,0.433,0.3763781965827454,0.4896218034172546,0.2157142857142857,0.12222242035216509,0.3092061510764063,0.9400000000000001,0.905497511272445,0.9745024887275551,1.0,1.0,1.0,0.0,0.0,0.0,0.729,0.6728209307462092,0.7851790692537908,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,confidence_rejector,10,0.992,0.9851167062148029,0.9988832937851971,1.0,1.0,1.0,0.9733333333333333,0.9503890207160095,0.996277645950657,1.9005000000000003,1.8342510657528075,1.966748934247193,0.9004999999999999,0.8342510657528069,0.9667489342471928,0.08,0.011167062148028789,0.14883293785197121,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,cost_controlled_mondrian,10,0.9879999999999999,0.9798398692820927,0.9961601307179071,0.9942857142857143,0.9888434925171921,0.9997279360542366,0.9733333333333333,0.9503890207160095,0.996277645950657,1.8765,1.8069721635282354,1.9460278364717647,0.8765000000000001,0.8069721635282354,0.9460278364717647,0.08399999999999999,0.014722016965464893,0.1532779830345351,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,cost_tuned_threshold,10,0.43050000000000005,0.37470881431623815,0.48629118568376195,0.21071428571428572,0.11916551304213147,0.30226305838643996,0.9433333333333334,0.912076342016624,0.9745903246500427,1.0,1.0,1.0,0.0,0.0,0.0,0.7224999999999999,0.6769010307134031,0.7680989692865967,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,marginal_cp,10,0.9135,0.8941713787351503,0.9328286212648497,0.9807142857142856,0.9711390862675668,0.9902894851610045,0.7566666666666666,0.7106748047993243,0.8026585285340089,1.442,1.3767124160178812,1.5072875839821187,0.442,0.3767124160178812,0.5072875839821188,0.7435,0.6004434950797414,0.8865565049202587,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,mondrian_cp,10,0.8875,0.8722302987004401,0.9027697012995598,0.8814285714285715,0.8663501099685949,0.896507032888548,0.9016666666666666,0.859932238802662,0.9434010945306712,1.5325,1.457761836314296,1.607238163685704,0.5325,0.4577618363142958,0.6072381636857042,0.378,0.25375324479980266,0.5022467552001973,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,random_oversampling_threshold,10,0.446,0.3805067956027328,0.5114932043972672,0.2357142857142857,0.12803657730215018,0.34339199412642124,0.9366666666666668,0.8999661032101653,0.9733672301231682,1.0,1.0,1.0,0.0,0.0,0.0,0.725,0.6733081609707855,0.7766918390292145,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,raps_cp,10,0.9200000000000002,0.9056118258435772,0.9343881741564231,0.9607142857142857,0.947473775485782,0.9739547959427894,0.825,0.7982168746695025,0.8517831253304974,1.6675,1.6317080052401534,1.7032919947598466,0.6675,0.6317080052401534,0.7032919947598466,0.5525,0.4681940479233194,0.6368059520766806,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,none,risk_controlled_rejector,10,0.9084999999999999,0.8880448229861809,0.9289551770138188,0.9785714285714286,0.967528079642976,0.9896147774998812,0.7449999999999999,0.6955663632286228,0.794433636771377,1.425,1.3554269017507485,1.4945730982492516,0.425,0.35542690175074854,0.49457309824925144,0.78,0.6268981950901079,0.9331018049098921,0.6469483568075118,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,aps_cp,10,0.9125,0.8972302987004402,0.9277697012995597,1.0,1.0,1.0,0.7083333333333334,0.6574343290014675,0.7592323376651993,1.674,1.6287404541683317,1.7192595458316682,0.6739999999999999,0.6287404541683316,0.7192595458316683,0.875,0.7223029870044022,1.0276970129955978,0.5985334555453712,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,capacity_limited_mondrian,10,0.7815000000000001,0.7652945674403785,0.7977054325596217,0.8942857142857144,0.8670106544528031,0.9215607741186256,0.5183333333333333,0.45684243668699737,0.5798242299796692,1.1,1.1,1.1,0.1,0.1,0.1,1.519,1.3458740630510713,1.6921259369489285,0.5985334555453712,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,class_conditional_rejector,10,0.9730000000000001,0.9580160026101919,0.9879839973898082,1.0,1.0,1.0,0.9099999999999999,0.8600533420339728,0.9599466579660271,1.7485,1.6530479105635827,1.8439520894364172,0.7485,0.6530479105635829,0.8439520894364172,0.27,0.12016002610191842,0.4198399738980816,0.5985334555453712,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,class_weighted_threshold,10,0.42800000000000005,0.36872642559941055,0.48727357440058955,0.2,0.10520806410294643,0.2947919358970536,0.9599999999999997,0.931521860235534,0.9884781397644655,1.0,1.0,1.0,0.0,0.0,0.0,0.6799999999999999,0.634430292713007,0.7255697072869929,0.5985334555453712,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,confidence_rejector,10,0.991,0.9838729747517713,0.9981270252482287,1.0,1.0,1.0,0.97,0.9462432491725711,0.9937567508274289,1.879,1.8142276753200532,1.9437723246799468,0.8790000000000001,0.8142276753200534,0.9437723246799469,0.09000000000000001,0.01872974751771335,0.16127025248228666,0.5985334555453712,German credit; class 1 follows configured positive mapping.
credit_g,ada,sigmoid,cost_controlled_mondrian,10,0.977,0.9634364475318759,0.9905635524681241,0.9821428571428573,0.9710503171071195,0.9932353971785951,0.9649999999999999,0.9368358515261109,0.9931641484738888,1.8229999999999997,1.7436502526784108,1.9023497473215887,0.8230000000000001,0.7436502526784112,0.9023497473215889,0.11750000000000001,0.02962423795177903,0.205375762048221,0.5985334555453712,German credit; class 1 follows configured positive mapping.
